,TractCode,NAME_2015,Workers - Commute Method_2015,Work From Home_2015,Proportion Work From Home_2015,Workers - Commute Length_2015,Median Commute Length_2015,NAME_2017,Workers - Commute Method_2017,Work From Home_2017,Proportion Work From Home_2017,Workers - Commute Length_2017,Median Commute Length_2017,NAME_2019,Workers - Commute Method_2019,Work From Home_2019,Proportion Work From Home_2019,Workers - Commute Length_2019,Median Commute Length_2019
366,47065011447,"Census Tract 114.47, Hamilton County, Tennessee",4269,231,5.41,4038,28.66,"Census Tract 114.47, Hamilton County, Tennessee",4145,291,7.02,3854,29.7,"Census Tract 114.47, Hamilton County, Tennessee",4111,357,8.68,3754,28.05
367,47065980200,"Census Tract 9802, Hamilton County, Tennessee",0,0,,0,0.0,"Census Tract 9802, Hamilton County, Tennessee",0,0,,0,0.0,"Census Tract 9802, Hamilton County, Tennessee",0,0,,0,0.0
368,47065980100,"Census Tract 9801, Hamilton County, Tennessee",0,0,,0,0.0,"Census Tract 9801, Hamilton County, Tennessee",0,0,,0,0.0,"Census Tract 9801, Hamilton County, Tennessee",0,0,,0,0.0
369,47149040806,"Census Tract 408.06, Rutherford County, Tennessee",3567,65,1.82,3502,39.14,"Census Tract 408.06, Rutherford County, Tennessee",3577,166,4.64,3411,38.19,"Census Tract 408.06, Rutherford County, Tennessee",3705,133,3.59,3572,42.12
370,47149041102,"Census Tract 411.02, Rutherford County, Tennessee",1417,17,1.2,1400,29.6,"Census Tract 411.02, Rutherford County, Tennessee",1198,41,3.42,1157,35.11,"Census Tract 411.02, Rutherford County, Tennessee",1463,57,3.9,1406,30.52
371,47149041202,"Census Tract 412.02, Rutherford County, Tennessee",2192,26,1.19,2166,32.17,"Census Tract 412.02, Rutherford County, Tennessee",2212,62,2.8,2150,32.96,"Census Tract 412.02, Rutherford County, Tennessee",2314,150,6.48,2164,36.07
372,47149041401,"Census Tract 414.01, Rutherford County, Tennessee",2432,110,4.52,2322,29.95,"Census Tract 414.01, Rutherford County, Tennessee",2704,157,5.81,2547,31.15,"Census Tract 414.01, Rutherford County, Tennessee",2482,99,3.99,2383,31.12
373,47149040305,"Census Tract 403.05, Rutherford County, Tennessee",1022,84,8.22,938,31.98,"Census Tract 403.05, Rutherford County, Tennessee",1124,96,8.54,1028,33.34,"Census Tract 403.05, Rutherford County, Tennessee",1421,77,5.42,1344,30.82
374,47073050302,"Census Tract 503.02, Hawkins County, Tennessee",1475,35,2.37,1440,28.02,"Census Tract 503.02, Hawkins County, Tennessee",1420,37,2.61,1383,27.1,"Census Tract 503.02, Hawkins County, Tennessee",1410,45,3.19,1365,27.46
375,47149040105,"Census Tract 401.05, Rutherford County, Tennessee",2078,21,1.01,2057,36.85,"Census Tract 401.05, Rutherford County, Tennessee",2395,37,1.54,2358,40.62,"Census Tract 401.05, Rutherford County, Tennessee",2346,84,3.58,2262,39.92
376,47149040501,"Census Tract 405.01, Rutherford County, Tennessee",3662,124,3.39,3538,37.58,"Census Tract 405.01, Rutherford County, Tennessee",4027,208,5.17,3819,41.51,"Census Tract 405.01, Rutherford County, Tennessee",4310,381,8.84,3929,41.5
377,47149040808,"Census Tract 408.08, Rutherford County, Tennessee",3550,163,4.59,3387,38.2,"Census Tract 408.08, Rutherford County, Tennessee",4246,265,6.24,3981,33.66,"Census Tract 408.08, Rutherford County, Tennessee",4662,480,10.3,4182,33.54
378,47149040303,"Census Tract 403.03, Rutherford County, Tennessee",1008,22,2.18,986,35.58,"Census Tract 403.03, Rutherford County, Tennessee",1016,34,3.35,982,32.65,"Census Tract 403.03, Rutherford County, Tennessee",1191,31,2.6,1160,37.95
379,47149040502,"Census Tract 405.02, Rutherford County, Tennessee",3291,37,1.12,3254,34.79,"Census Tract 405.02, Rutherford County, Tennessee",3784,162,4.28,3622,33.1,"Census Tract 405.02, Rutherford County, Tennessee",4262,256,6.01,4006,35.85
380,47149041201,"Census Tract 412.01, Rutherford County, Tennessee",2468,126,5.11,2342,33.72,"Census Tract 412.01, Rutherford County, Tennessee",2712,162,5.97,2550,35.61,"Census Tract 412.01, Rutherford County, Tennessee",2803,194,6.92,2609,38.84
381,47149040809,"Census Tract 408.09, Rutherford County, Tennessee",2113,51,2.41,2062,35.01,"Census Tract 408.09, Rutherford County, Tennessee",2292,81,3.53,2211,37.19,"Census Tract 408.09, Rutherford County, Tennessee",2278,165,7.24,2113,40.71
382,47149041403,"Census Tract 414.03, Rutherford County, Tennessee",4215,74,1.76,4141,30.9,"Census Tract 414.03, Rutherford County, Tennessee",5037,106,2.1,4931,30.25,"Census Tract 414.03, Rutherford County, Tennessee",6003,211,3.51,5792,29.82
383,47149040304,"Census Tract 403.04, Rutherford County, Tennessee",1128,53,4.7,1075,38.26,"Census Tract 403.04, Rutherford County, Tennessee",1242,18,1.45,1224,34.89,"Census Tract 403.04, Rutherford County, Tennessee",1536,46,2.99,1490,38.26
384,47157009700,"Census Tract 97, Shelby County, Tennessee",1137,0,0.0,1137,24.78,"Census Tract 97, Shelby County, Tennessee",1170,25,2.14,1145,26.14,"Census Tract 97, Shelby County, Tennessee",1110,21,1.89,1089,26.73
385,47157009800,"Census Tract 98, Shelby County, Tennessee",1470,26,1.77,1444,23.13,"Census Tract 98, Shelby County, Tennessee",1341,21,1.57,1320,24.05,"Census Tract 98, Shelby County, Tennessee",1370,49,3.58,1321,24.92
386,47157010000,"Census Tract 100, Shelby County, Tennessee",2457,47,1.91,2410,26.19,"Census Tract 100, Shelby County, Tennessee",2673,61,2.28,2612,26.35,"Census Tract 100, Shelby County, Tennessee",2340,73,3.12,2267,26.06
387,47149040904,"Census Tract 409.04, Rutherford County, Tennessee",2329,105,4.51,2224,30.77,"Census Tract 409.04, Rutherford County, Tennessee",2473,42,1.7,2431,32.22,"Census Tract 409.04, Rutherford County, Tennessee",2367,81,3.42,2286,30.69
388,47149041402,"Census Tract 414.02, Rutherford County, Tennessee",3302,148,4.48,3154,32.56,"Census Tract 414.02, Rutherford County, Tennessee",3971,174,4.38,3797,32.32,"Census Tract 414.02, Rutherford County, Tennessee",4031,163,4.04,3868,35.91
389,47157010110,"Census Tract 101.10, Shelby County, Tennessee",2285,45,1.97,2240,25.56,"Census Tract 101.10, Shelby County, Tennessee",2035,0,0.0,2035,25.67,"Census Tract 101.10, Shelby County, Tennessee",2139,83,3.88,2056,26.05
390,47157021420,"Census Tract 214.20, Shelby County, Tennessee",1541,8,0.52,1533,22.74,"Census Tract 214.20, Shelby County, Tennessee",1395,30,2.15,1365,25.2,"Census Tract 214.20, Shelby County, Tennessee",1450,47,3.24,1403,24.62
391,47157021430,"Census Tract 214.30, Shelby County, Tennessee",2159,75,3.47,2084,24.79,"Census Tract 214.30, Shelby County, Tennessee",2249,122,5.42,2127,25.12,"Census Tract 214.30, Shelby County, Tennessee",2091,109,5.21,1982,23.55
392,47157021754,"Census Tract 217.54, Shelby County, Tennessee",2086,64,3.07,2022,26.88,"Census Tract 217.54, Shelby County, Tennessee",2139,104,4.86,2035,26.33,"Census Tract 217.54, Shelby County, Tennessee",2098,62,2.96,2036,26.77
393,47157021900,"Census Tract 219, Shelby County, Tennessee",2033,64,3.15,1969,25.22,"Census Tract 219, Shelby County, Tennessee",2236,51,2.28,2185,27.18,"Census Tract 219, Shelby County, Tennessee",2118,43,2.03,2075,26.75
394,47157021753,"Census Tract 217.53, Shelby County, Tennessee",1752,0,0.0,1752,26.17,"Census Tract 217.53, Shelby County, Tennessee",1523,0,0.0,1523,27.36,"Census Tract 217.53, Shelby County, Tennessee",1543,0,0.0,1543,27.61
395,47157006800,"Census Tract 68, Shelby County, Tennessee",749,59,7.88,690,26.51,"Census Tract 68, Shelby County, Tennessee",822,33,4.01,789,37.62,"Census Tract 68, Shelby County, Tennessee",794,27,3.4,767,40.54
396,47157006900,"Census Tract 69, Shelby County, Tennessee",944,90,9.53,854,26.57,"Census Tract 69, Shelby County, Tennessee",1019,58,5.69,961,26.24,"Census Tract 69, Shelby County, Tennessee",959,15,1.56,944,24.24
397,47157007000,"Census Tract 70, Shelby County, Tennessee",1597,77,4.82,1520,31.27,"Census Tract 70, Shelby County, Tennessee",1536,77,5.01,1459,33.68,"Census Tract 70, Shelby County, Tennessee",1353,62,4.58,1291,27.26
398,47157010210,"Census Tract 102.10, Shelby County, Tennessee",1930,21,1.09,1909,28.58,"Census Tract 102.10, Shelby County, Tennessee",2109,39,1.85,2070,25.87,"Census Tract 102.10, Shelby County, Tennessee",2281,19,0.83,2262,24.66
399,47157010610,"Census Tract 106.10, Shelby County, Tennessee",2994,54,1.8,2940,24.17,"Census Tract 106.10, Shelby County, Tennessee",2281,28,1.23,2253,25.07,"Census Tract 106.10, Shelby County, Tennessee",2621,27,1.03,2594,24.33
400,47157010620,"Census Tract 106.20, Shelby County, Tennessee",1387,25,1.8,1362,27.66,"Census Tract 106.20, Shelby County, Tennessee",1610,7,0.43,1603,28.43,"Census Tract 106.20, Shelby County, Tennessee",1614,64,3.97,1550,26.49
401,47093006003,"Census Tract 60.03, Knox County, Tennessee",2019,115,5.7,1904,29.01,"Census Tract 60.03, Knox County, Tennessee",2119,98,4.62,2021,30.12,"Census Tract 60.03, Knox County, Tennessee",2271,129,5.68,2142,29.76
402,47097050506,"Census Tract 505.06, Lauderdale County, Tennessee",913,45,4.93,868,33.74,"Census Tract 505.06, Lauderdale County, Tennessee",939,5,0.53,934,30.67,"Census Tract 505.06, Lauderdale County, Tennessee",933,3,0.32,930,27.26
403,47157007100,"Census Tract 71, Shelby County, Tennessee",1131,96,8.49,1035,23.66,"Census Tract 71, Shelby County, Tennessee",1278,64,5.01,1214,20.57,"Census Tract 71, Shelby County, Tennessee",1402,3,0.21,1399,23.29
404,47157007200,"Census Tract 72, Shelby County, Tennessee",1768,34,1.92,1734,20.78,"Census Tract 72, Shelby County, Tennessee",1892,32,1.69,1860,21.92,"Census Tract 72, Shelby County, Tennessee",1982,55,2.77,1927,22.97
405,47157010710,"Census Tract 107.10, Shelby County, Tennessee",2124,10,0.47,2114,23.92,"Census Tract 107.10, Shelby County, Tennessee",1891,39,2.06,1852,23.95,"Census Tract 107.10, Shelby County, Tennessee",1935,30,1.55,1905,26.65
406,47157010720,"Census Tract 107.20, Shelby County, Tennessee",1809,0,0.0,1809,26.58,"Census Tract 107.20, Shelby County, Tennessee",1827,23,1.26,1804,26.28,"Census Tract 107.20, Shelby County, Tennessee",1884,17,0.9,1867,24.4
407,47157010810,"Census Tract 108.10, Shelby County, Tennessee",2825,86,3.04,2739,22.93,"Census Tract 108.10, Shelby County, Tennessee",2801,70,2.5,2731,24.55,"Census Tract 108.10, Shelby County, Tennessee",2825,11,0.39,2814,24.61
408,47157010820,"Census Tract 108.20, Shelby County, Tennessee",2323,11,0.47,2312,22.89,"Census Tract 108.20, Shelby County, Tennessee",2163,36,1.66,2127,22.1,"Census Tract 108.20, Shelby County, Tennessee",2154,50,2.32,2104,20.7
409,47037013202,"Census Tract 132.02, Davidson County, Tennessee",1816,70,3.85,1746,23.35,"Census Tract 132.02, Davidson County, Tennessee",1887,73,3.87,1814,24.97,"Census Tract 132.02, Davidson County, Tennessee",2102,208,9.9,1894,27.87
410,47037013201,"Census Tract 132.01, Davidson County, Tennessee",1556,59,3.79,1497,28.18,"Census Tract 132.01, Davidson County, Tennessee",1631,116,7.11,1515,25.98,"Census Tract 132.01, Davidson County, Tennessee",1608,127,7.9,1481,24.41
411,47037018409,"Census Tract 184.09, Davidson County, Tennessee",2151,69,3.21,2082,31.01,"Census Tract 184.09, Davidson County, Tennessee",2214,142,6.41,2072,31.85,"Census Tract 184.09, Davidson County, Tennessee",2185,77,3.52,2108,29.77
412,47037018410,"Census Tract 184.10, Davidson County, Tennessee",1856,74,3.99,1782,28.33,"Census Tract 184.10, Davidson County, Tennessee",1860,133,7.15,1727,27.56,"Census Tract 184.10, Davidson County, Tennessee",2066,132,6.39,1934,29.95
413,47037015803,"Census Tract 158.03, Davidson County, Tennessee",1356,0,0.0,1356,27.62,"Census Tract 158.03, Davidson County, Tennessee",1835,0,0.0,1835,23.56,"Census Tract 158.03, Davidson County, Tennessee",1607,21,1.31,1586,26.39
414,47157011010,"Census Tract 110.10, Shelby County, Tennessee",1564,31,1.98,1533,25.27,"Census Tract 110.10, Shelby County, Tennessee",1482,7,0.47,1475,23.48,"Census Tract 110.10, Shelby County, Tennessee",1508,0,0.0,1508,23.49
415,47037015804,"Census Tract 158.04, Davidson County, Tennessee",2650,95,3.58,2555,25.1,"Census Tract 158.04, Davidson County, Tennessee",2926,123,4.2,2803,27.46,"Census Tract 158.04, Davidson County, Tennessee",2581,93,3.6,2488,27.31
416,47037015629,"Census Tract 156.29, Davidson County, Tennessee",3284,89,2.71,3195,30.7,"Census Tract 156.29, Davidson County, Tennessee",3829,0,0.0,3829,33.61,"Census Tract 156.29, Davidson County, Tennessee",4390,78,1.78,4312,34.3
417,47125101500,"Census Tract 1015, Montgomery County, Tennessee",3092,68,2.2,3024,36.03,"Census Tract 1015, Montgomery County, Tennessee",3400,69,2.03,3331,38.96,"Census Tract 1015, Montgomery County, Tennessee",3166,72,2.27,3094,38.95
418,47125101103,"Census Tract 1011.03, Montgomery County, Tennessee",1008,38,3.77,970,38.67,"Census Tract 1011.03, Montgomery County, Tennessee",1061,32,3.02,1029,38.43,"Census Tract 1011.03, Montgomery County, Tennessee",1149,36,3.13,1113,41.14
419,47125100900,"Census Tract 1009, Montgomery County, Tennessee",886,10,1.13,876,26.67,"Census Tract 1009, Montgomery County, Tennessee",1354,12,0.89,1342,33.35,"Census Tract 1009, Montgomery County, Tennessee",1365,0,0.0,1365,39.61
420,47125101102,"Census Tract 1011.02, Montgomery County, Tennessee",3080,55,1.79,3025,28.66,"Census Tract 1011.02, Montgomery County, Tennessee",3259,57,1.75,3202,30.17,"Census Tract 1011.02, Montgomery County, Tennessee",3733,14,0.38,3719,33.93
421,47125101802,"Census Tract 1018.02, Montgomery County, Tennessee",4605,175,3.8,4430,35.2,"Census Tract 1018.02, Montgomery County, Tennessee",5107,213,4.17,4894,34.29,"Census Tract 1018.02, Montgomery County, Tennessee",5542,183,3.3,5359,35.18
422,47125101600,"Census Tract 1016, Montgomery County, Tennessee",2275,100,4.4,2175,34.77,"Census Tract 1016, Montgomery County, Tennessee",2619,42,1.6,2577,35.88,"Census Tract 1016, Montgomery County, Tennessee",2568,79,3.08,2489,34.32
423,47125101700,"Census Tract 1017, Montgomery County, Tennessee",3364,44,1.31,3320,46.3,"Census Tract 1017, Montgomery County, Tennessee",3604,102,2.83,3502,44.22,"Census Tract 1017, Montgomery County, Tennessee",3405,134,3.94,3271,41.62
424,47125101400,"Census Tract 1014, Montgomery County, Tennessee",2727,14,0.51,2713,13.8,"Census Tract 1014, Montgomery County, Tennessee",2997,47,1.57,2950,14.04,"Census Tract 1014, Montgomery County, Tennessee",3067,50,1.63,3017,14.91
425,47125100100,"Census Tract 1001, Montgomery County, Tennessee",454,4,0.88,450,29.94,"Census Tract 1001, Montgomery County, Tennessee",459,4,0.87,455,29.58,"Census Tract 1001, Montgomery County, Tennessee",442,0,0.0,442,29.21
426,47125100500,"Census Tract 1005, Montgomery County, Tennessee",2441,0,0.0,2441,31.13,"Census Tract 1005, Montgomery County, Tennessee",2325,9,0.39,2316,30.87,"Census Tract 1005, Montgomery County, Tennessee",1817,9,0.5,1808,27.99
427,47157011020,"Census Tract 110.20, Shelby County, Tennessee",604,4,0.66,600,28.11,"Census Tract 110.20, Shelby County, Tennessee",629,0,0.0,629,26.67,"Census Tract 110.20, Shelby County, Tennessee",619,0,0.0,619,24.55
428,47157020400,"Census Tract 204, Shelby County, Tennessee",666,7,1.05,659,12.41,"Census Tract 204, Shelby County, Tennessee",636,7,1.1,629,10.89,"Census Tract 204, Shelby County, Tennessee",583,31,5.32,552,13.22
429,47037015626,"Census Tract 156.26, Davidson County, Tennessee",4017,48,1.19,3969,31.41,"Census Tract 156.26, Davidson County, Tennessee",3700,88,2.38,3612,31.61,"Census Tract 156.26, Davidson County, Tennessee",3999,31,0.78,3968,36.29
430,47037015628,"Census Tract 156.28, Davidson County, Tennessee",2143,88,4.11,2055,29.75,"Census Tract 156.28, Davidson County, Tennessee",2169,116,5.35,2053,33.37,"Census Tract 156.28, Davidson County, Tennessee",2189,127,5.8,2062,33.3
431,47165021106,"Census Tract 211.06, Sumner County, Tennessee",2119,53,2.5,2066,27.81,"Census Tract 211.06, Sumner County, Tennessee",2035,87,4.28,1948,29.13,"Census Tract 211.06, Sumner County, Tennessee",2018,112,5.55,1906,28.03
432,47093005401,"Census Tract 54.01, Knox County, Tennessee",1452,40,2.75,1412,29.56,"Census Tract 54.01, Knox County, Tennessee",1711,65,3.8,1646,29.81,"Census Tract 54.01, Knox County, Tennessee",1650,102,6.18,1548,28.46
433,47093005604,"Census Tract 56.04, Knox County, Tennessee",1232,75,6.09,1157,24.3,"Census Tract 56.04, Knox County, Tennessee",1104,63,5.71,1041,24.71,"Census Tract 56.04, Knox County, Tennessee",1251,129,10.31,1122,25.81
434,47093004403,"Census Tract 44.03, Knox County, Tennessee",2923,58,1.98,2865,22.1,"Census Tract 44.03, Knox County, Tennessee",2753,167,6.07,2586,21.85,"Census Tract 44.03, Knox County, Tennessee",2827,163,5.77,2664,22.25
435,47093005710,"Census Tract 57.10, Knox County, Tennessee",1055,38,3.6,1017,25.86,"Census Tract 57.10, Knox County, Tennessee",1143,90,7.87,1053,28.43,"Census Tract 57.10, Knox County, Tennessee",1141,124,10.87,1017,28.95
436,47093006208,"Census Tract 62.08, Knox County, Tennessee",2437,0,0.0,2437,33.98,"Census Tract 62.08, Knox County, Tennessee",2152,20,0.93,2132,30.32,"Census Tract 62.08, Knox County, Tennessee",2475,127,5.13,2348,34.49
437,47093005812,"Census Tract 58.12, Knox County, Tennessee",2421,186,7.68,2235,32.89,"Census Tract 58.12, Knox County, Tennessee",2935,292,9.95,2643,30.51,"Census Tract 58.12, Knox County, Tennessee",3170,309,9.75,2861,31.41
438,47093004611,"Census Tract 46.11, Knox County, Tennessee",1960,99,5.05,1861,26.45,"Census Tract 46.11, Knox County, Tennessee",2007,161,8.02,1846,26.67,"Census Tract 46.11, Knox County, Tennessee",2450,227,9.27,2223,27.66
439,47093005904,"Census Tract 59.04, Knox County, Tennessee",2314,160,6.91,2154,20.72,"Census Tract 59.04, Knox County, Tennessee",2910,221,7.59,2689,24.19,"Census Tract 59.04, Knox County, Tennessee",3172,197,6.21,2975,26.58
440,47093005808,"Census Tract 58.08, Knox County, Tennessee",2684,192,7.15,2492,24.67,"Census Tract 58.08, Knox County, Tennessee",2752,55,2.0,2697,25.07,"Census Tract 58.08, Knox County, Tennessee",2757,104,3.77,2653,23.84
441,47093006205,"Census Tract 62.05, Knox County, Tennessee",2100,73,3.48,2027,29.54,"Census Tract 62.05, Knox County, Tennessee",2055,140,6.81,1915,29.11,"Census Tract 62.05, Knox County, Tennessee",2059,163,7.92,1896,30.22
442,47093005906,"Census Tract 59.06, Knox County, Tennessee",879,50,5.69,829,29.37,"Census Tract 59.06, Knox County, Tennessee",911,42,4.61,869,31.66,"Census Tract 59.06, Knox County, Tennessee",991,72,7.27,919,31.04
443,47093005712,"Census Tract 57.12, Knox County, Tennessee",3917,164,4.19,3753,25.82,"Census Tract 57.12, Knox County, Tennessee",4138,320,7.73,3818,26.87,"Census Tract 57.12, Knox County, Tennessee",4365,334,7.65,4031,26.73
444,47093006001,"Census Tract 60.01, Knox County, Tennessee",1440,44,3.06,1396,25.0,"Census Tract 60.01, Knox County, Tennessee",1861,65,3.49,1796,24.35,"Census Tract 60.01, Knox County, Tennessee",2464,28,1.14,2436,23.72
445,47093006900,"Census Tract 69, Knox County, Tennessee",3317,139,4.19,3178,17.17,"Census Tract 69, Knox County, Tennessee",3754,295,7.86,3459,18.37,"Census Tract 69, Knox County, Tennessee",4043,201,4.97,3842,20.05
446,47093005811,"Census Tract 58.11, Knox County, Tennessee",1256,23,1.83,1233,29.6,"Census Tract 58.11, Knox County, Tennessee",1350,51,3.78,1299,30.19,"Census Tract 58.11, Knox County, Tennessee",1590,107,6.73,1483,30.2
447,47093006206,"Census Tract 62.06, Knox County, Tennessee",2523,95,3.77,2428,29.23,"Census Tract 62.06, Knox County, Tennessee",2353,138,5.86,2215,28.83,"Census Tract 62.06, Knox County, Tennessee",2479,102,4.11,2377,29.75
448,47093005706,"Census Tract 57.06, Knox County, Tennessee",2138,161,7.53,1977,21.94,"Census Tract 57.06, Knox County, Tennessee",2126,140,6.59,1986,23.54,"Census Tract 57.06, Knox County, Tennessee",2071,211,10.19,1860,23.86
